,Image,Artist,Work,CP Hex1,CP Hex2,CP Hex3,CP Hex4,CP Hex5,CP Hex6,Image_Category,Unique_Color
301,https://en.most-famous-paintings.com/Art.nsf/O/7Z5Q65/$File/Gustav-Klimt-Portrait-of-Adele-Bloch-Bauer-II-S.JPG,Gustav Klimt, Portrait of Adele Bloch-Bauer II ,#b3a59d,#4b3e46,#3d2f28,#617469,#8c5a4e,#ac929e,Redish,#268c62
302,https://en.most-famous-paintings.com/Art.nsf/O/8EWNVD/$File/Paul-Cezanne-Curtain-Jug-and-Fruit-S.JPG,Paul Cezanne," Curtain, Jug and Fruit ",#a26131,#504f54,#544132,#867762,#b9a889,#292127,Brownish,#647c35
303,https://en.most-famous-paintings.com/Art.nsf/O/8XZ52N/$File/Vincent-Van-Gogh-Street-in-Saintes-Maries-2--S.JPG,Vincent Van Gogh, Street in Saintes-Maries ,#8f8d9a,#917023,#e7cf3f,#51441d,#ead19c,#a6866c,Brownish,#aef51c
304,https://en.most-famous-paintings.com/Art.nsf/O/8LJ3A5/$File/Henri-Rousseau-A-Carnival-Evening-S.JPG,Henri Emilien Rousseau, A Carnival Evening ,#231d18,#4c483c,#171215,#546057,#a9a385,#6d6c58,Blackish,#7c3b35
305,https://en.most-famous-paintings.com/Art.nsf/O/5ZKC9A/$File/Edgar-Degas-The-Absinthe-Drinker-S.JPG,Edgar Degas, The Absinthe Drinker ,#372519,#cec08a,#ba9e52,#eee8c6,#1b1214,#6d5937,Brownish,#c79b89
306,https://en.most-famous-paintings.com/Art.nsf/O/5ZKG46/$File/Vincent-Van-Gogh-Starry-Night-S.jpg,Vincent Van Gogh, Starry Night ,#465e82,#233054,#beaf2b,#829cae,#2d2716,#b0bb8e,Blueish,
307,https://en.most-famous-paintings.com/Art.nsf/O/8Y3LAK/$File/Paolo-Veronese-Lucretia-2--S.JPG,Paolo Veronese, Lucretia ,#323735,#eecfae,#9f7c66,#131919,#433c34,#403a3d,Brownish,
308,https://en.most-famous-paintings.com/Art.nsf/O/5ZKCUK/$File/Joan-Miro-Self-Portrait-S.JPG,Joan Miro, Self-Portrait ,#657d48,#293136,#3c2c32,#b7a663,#403429,#7b6241,Brownish,#33288a
309,https://en.most-famous-paintings.com/Art.nsf/O/8XXTUZ/$File/Edouard-Manet-Music-in-the-Tuileries-Garden-S.JPG,Edouard Manet, Music in the Tuileries Garden ,#a8a1b0,#574837,#261b1f,#261f18,#dfcdae,#978069,Brownish,#e64232
310,https://en.most-famous-paintings.com/Art.nsf/O/8XXR2Q/$File/Caravaggio-Michelangelo-Merisi-Basket-of-Fruit-S.jpg,Caravaggio (Michelangelo Merisi), Basket of Fruit ,#e8dab5,#684d23,#2f1e0d,#1e1117,#dfca87,#b49745,Brownish,#5c9d1f
311,https://en.most-famous-paintings.com/Art.nsf/O/8YDGGW/$File/Claude-Monet-Monet_s-Garden-at-Vetheuil-S.JPG,Claude Monet, Monet's Garden at Vetheuil ,#596567,#423b2a,#a79970,#2c3628,#766c46,#28272d,Blackish,#ab4a41
312,https://en.most-famous-paintings.com/Art.nsf/O/5ZKCFK/$File/Giorgio-De-Chirico-The-Uncertainty-of-the-Poet-S.JPG,Giorgio De Chirico, The Uncertainty of the Poet ,#342813,#dce0b7,#747a43,#516e60,#4e4624,#bea94e,Greenish,
313,https://en.most-famous-paintings.com/Art.nsf/O/5ZKG45/$File/Vincent-Van-Gogh-Starry-Night-Over-the-Rhone-S.JPG,Vincent Van Gogh, Starry Night Over the Rhone ,#403e4c,#5f6c44,#3b3b27,#6493ba,#8fa65c,#4d6273,Greenish,#7c3a35
314,https://en.most-famous-paintings.com/Art.nsf/O/5ZKELW/$File/Rene_Magritte-The_Magician-S.JPG,Rene Magritte, The Magician ,#201c12,#e9e9e0,#1f242c,#ab9572,#584b2d,#dde2e3,Brownish,#c54c44
315,https://en.most-famous-paintings.com/Art.nsf/O/5ZKCUM/$File/Joan-Miro-Standing-Nude-S.JPG,Joan Miro, Standing Nude ,#411e12,#e8cfbf,#ea5c1d,#f5b440,#766134,#5b393c,Brownish,#77964d
316,https://en.most-famous-paintings.com/Art.nsf/O/8XXEHR/$File/Henri-Matisse-Goldfish-S.JPG,Henri Matisse, Goldfish ,#6f7c3d,#ce9db3,#c6bf9e,#2c2932,#292b18,#cc792e,Redish,#0171b5
317,https://en.most-famous-paintings.com/Art.nsf/O/8Y3JBM/$File/Bernardo-Strozzi-Sleeping-Child-2--S.JPG,Bernardo Strozzi, Sleeping Child ,#130a0d,#ad7b62,#7a3830,#d3b098,#321a16,#67272a,Brownish,
318,https://en.most-famous-paintings.com/Art.nsf/O/8XXRET/$File/Claude-Monet-Cart-on-the-Snow-Covered-Road-with-Saint-Simeon-Farm-S.JPG,Claude Monet, Cart on the Snow Covered Road with Saint-Simeon Farm ,#b4d3ce,#647b76,#1f2f38,#afd9e8,#383f2d,#8eaeae,Greenish,
320,https://en.most-famous-paintings.com/Art.nsf/O/8CEFGY/$File/Frida-Kahlo-My-Dress-Hangs-There-S.JPG,Frida Kahlo, My Dress Hangs There ,#7a6855,#948995,#e2c7a3,#af957a,#a66641,#554132,Brownish,#3a1a97
321,https://en.most-famous-paintings.com/Art.nsf/O/5ZKG3P/$File/Vincent-Van-Gogh-Olive-Trees-with-Yellow-Sky-and-Sun-S.jpg,Vincent Van Gogh, Olive Trees with Yellow Sky and Sun ,#9d8768,#edd66c,#b57234,#8c8b9c,#63452c,#6b805f,Brownish,#c03a2a
322,https://en.most-famous-paintings.com/Art.nsf/O/8XYRGP/$File/Pierre-Auguste-Renoir-The-Luncheon-of-the-Boating-Party-S.jpg,Pierre-Auguste Renoir, The Luncheon of the Boating Party ,#433a2d,#a78c79,#222b2e,#7f6350,#cebdac,#54464a,Brownish,#53b523
323,https://en.most-famous-paintings.com/Art.nsf/O/5ZKG8L/$File/Vincent-Van-Gogh-Apricot-Trees-in-Blossom-2-S.JPG,Vincent Van Gogh, Apricot Trees in Blossom 2 ,#84735a,#cdc4af,#a3aeae,#a89da3,#574b35,#a9997d,Brownish,#609919
325,https://en.most-famous-paintings.com/Art.nsf/O/5ZKFZ8/$File/Vincent-Van-Gogh-Branches-with-Almond-Blossom-February-1890--S.jpg,Vincent Van Gogh, Branches with Almond Blossom ,#1091a4,#7cafa6,#bac09d,#3ea4b4,#427d6f,#6e7f57,Greenish,
326,https://en.most-famous-paintings.com/Art.nsf/O/8XZ6MN/$File/Wassily-Kandinsky-Composition-VIII-S.jpg,Wassily Kandinsky, Composition VIII ,#36263c,#dcd7c6,#a8957e,#b3bdc6,#d0b7bd,#4e3626,Brownish,#8fe50e
327,https://en.most-famous-paintings.com/Art.nsf/O/5ZKCWA/$File/Wassily-Kandinsky-Yellow-Red-Blue-S.jpg,Wassily Kandinsky," Yellow, Red, Blue ",#d9d6b1,#b4bdcf,#41588a,#dfbd31,#9a5d6c,#625542,Yellowish,#bf3b0c
329,https://en.most-famous-paintings.com/Art.nsf/O/8XZP8Z/$File/Leonardo-Da-Vinci-Annunciation-S.jpg,Leonardo Da Vinci, Annunciation ,#ece1c7,#6f5537,#5b0f14,#a3977a,#332313,#131e1f,Yellowish,#f8906a
330,https://en.most-famous-paintings.com/Art.nsf/O/8XXTHZ/$File/Edgar-Degas-Dancers-in-Pink-S.JPG,Edgar Degas, Dancers in Pink ,#503b29,#7b5f40,#d47078,#c19d6f,#b35949,#2d1e14,Brownish,
332,https://en.most-famous-paintings.com/Art.nsf/O/8EWP5H/$File/Paul-Cezanne-The-Large-Bather-S.JPG,Paul Cezanne, The Large Bather ,#989fb6,#948463,#2f3f54,#c2ae88,#535a41,#63708c,Blueish,#d1b63a
333,https://en.most-famous-paintings.com/Art.nsf/O/8EWQV6/$File/Rembrandt-Van-Rijn-History-Painting-S.JPG,Rembrandt Van Rijn, History Painting ,#3d3236,#766151,#d9c6a9,#4c3e38,#a0876d,#333237,Brownish,
334,https://en.most-famous-paintings.com/Art.nsf/O/8YE8LX/$File/John-Singleton-Copley-Watson-and-the-Shark-2--S.JPG,John Singleton Copley, Watson and the Shark ,#524632,#8a785a,#1a181a,#9aabad,#cabf8f,#2e261e,Brownish,#6ea710
335,https://en.most-famous-paintings.com/Art.nsf/O/8EWPKZ/$File/Pierre-Auguste-Renoir-A-Road-in-Louveciennes-S.jpg,Pierre-Auguste Renoir, A Road in Louveciennes ,#665f45,#ccc7ae,#252017,#4a464b,#48412f,#9a906c,Brownish,#9a3b17
336,https://en.most-famous-paintings.com/Art.nsf/O/5ZKGJG/$File/Vincent-Van-Gogh-Mulberry-Tree-The-S.JPG,Vincent Van Gogh," Mulberry Tree, The ",#926b27,#d6c691,#515279,#988765,#5f4926,#bf9836,Brownish,#9f3a13
337,https://en.most-famous-paintings.com/Art.nsf/O/8YDKVR/$File/Gustave-Courbet-The-origin-of-the-world-S.JPG,Gustave Courbet, The origin of the world ,#977d5f,#cac2c7,#0e150d,#d1bcab,#b89e85,#4f3e2b,Brownish,#a7330a
338,https://en.most-famous-paintings.com/Art.nsf/O/5ZKBXT/$File/Claude-Monet-The-Boulevard-des-Capucines-S.JPG,Claude Monet, The Boulevard des Capucines ,#908258,#cee8d0,#6d4e28,#b4ba93,#5b535e,#3a200e,Greenish,
339,https://en.most-famous-paintings.com/Art.nsf/O/8Y36C4/$File/Gerard-David-The-Marriage-at-Cana-2--S.JPG,Gerard David, The Marriage at Cana ,#34231e,#2c1d20,#8e644c,#e7d0a4,#b79770,#5e4034,Brownish,#944e5e
340,https://en.most-famous-paintings.com/Art.nsf/O/8XX9B6/$File/John-Singer-Sargent-A-Dinner-Table-at-Night-also-known-as-Mr.-and-Mrs.-Albert-Vi...Albert-Vickers--S.JPG,John Singer Sargent, A Dinner Table at Night ,#5f1c16,#551217,#9c5f36,#d79951,#ae271b,#260a11,Redish,
341,https://en.most-famous-paintings.com/Art.nsf/O/8BWTFR/$File/John-William-Waterhouse-Ariadne-S.JPG,John William Waterhouse, Ariadne ,#32201a,#27191b,#cd9e75,#a23727,#80513c,#593325,Brownish,
342,https://en.most-famous-paintings.com/Art.nsf/O/8XXEZL/$File/Vincent-Van-Gogh-A-Group-of-Cottages-S.JPG,Vincent Van Gogh, A Group of Cottages ,#a0b1c8,#9ba16c,#ccd1b3,#696741,#616c99,#c9cc7a,Greenish,#e67c55
343,https://en.most-famous-paintings.com/Art.nsf/O/8XYRRP/$File/Pierre-Auguste-Renoir-A-Box-in-the-Theater-des-Varietes-S.JPG,Pierre-Auguste Renoir, A Box in the Theater des Varietes ,#6c775f,#522426,#6b2e1e,#32392c,#ba9178,#935c46,Brownish,#508c26
344,https://en.most-famous-paintings.com/Art.nsf/O/8BX2JS/$File/Winslow-Homer-Fishing-Boats-Key-West-S.JPG,Winslow Homer," Fishing Boats, Key West ",#a8bfc7,#282d21,#ced2c6,#799593,#777264,#dbe8f0,Blueish,#fdf792
345,https://en.most-famous-paintings.com/Art.nsf/O/8XXCCR/$File/Vincent-Van-Gogh-Fishing-boats-on-the-Beach-at-Les-Saintes-Maries-de-la-Mer-S.jpg,Vincent Van Gogh, Fishing boats on the Beach at Les Saintes-Maries-de-la-Mer ,#d8d8bf,#dde6e8,#92947a,#b6c3cb,#504a38,#515a62,White-ish,#1892f4
346,https://en.most-famous-paintings.com/Art.nsf/O/7Z4QAW/$File/Eugene-Delacroix-Arab-Horses-Fighting-in-a-Stable-S.JPG,Eugène Delacroix, Arab Horses Fighting in a Stable ,#543e2a,#d8d6da,#897153,#d0be96,#2d1b11,#2c262b,Brownish,#a0635d
347,https://en.most-famous-paintings.com/Art.nsf/O/8BWTG7/$File/John-William-Waterhouse-Echo-and-Narcissus-S.JPG,John William Waterhouse, Echo and Narcissus ,#513d28,#cba26b,#755435,#401c1e,#9f6d45,#322319,Brownish,#b34f45
348,https://en.most-famous-paintings.com/Art.nsf/O/8XXCK9/$File/Gustave_Caillebotte-The_Floor_Scrapers_also_known_as_The_Floor_Strippers_-S.jpg,Gustave Caillebotte, The Floor Scrapers ,#4b4e50,#514f44,#171519,#ccc8a6,#26221a,#8d8a75,Blackish,#7c3835
349,https://en.most-famous-paintings.com/Art.nsf/O/8BWTGL/$File/John-William-Waterhouse-Hylas-and-the-nymphs-S.jpg,John William Waterhouse, Hylas and the Nymphs ,#26241e,#45343c,#e3dcc9,#323544,#0d0d1b,#766e5e,Blackish,#e21708
350,https://en.most-famous-paintings.com/Art.nsf/O/8EWFE5/$File/Edgar-Degas-The-Tub-1-S.jpg,Edgar Degas, The Tub 1 ,#64706f,#33242d,#604034,#c9af85,#3a454e,#907054,Brownish,#d29782
351,https://en.most-famous-paintings.com/Art.nsf/O/8BWTJB/$File/John-William-Waterhouse-The-Lady-of-Shalott-S.jpg,John William Waterhouse, The Lady of Shalott ,#221d18,#241c1f,#8e7b5e,#141418,#dcd4c8,#524434,Blackish,#fb1806
352,https://en.most-famous-paintings.com/Art.nsf/O/8XXRJS/$File/Claude-Monet-Woman-with-a-Parasol-in-the-Garden-in-Argenteuil-S.jpg,Claude Monet, Woman with a Parasol in the Garden in Argenteuil ,#494236,#4b3e44,#726751,#7a7887,#31343a,#ad986a,Redish,#1861b2
353,https://en.most-famous-paintings.com/Art.nsf/O/8EWQF8/$File/Pierre-Auguste-Renoir-The-Sunny-Street-S.JPG,Pierre-Auguste Renoir, The Sunny Street ,#71583d,#211d21,#c9baa3,#3b3125,#8b8b97,#a28464,Brownish,#22338f
354,https://en.most-famous-paintings.com/Art.nsf/O/8BWL5J/$File/Albert-Bierstadt-Rustic-Mill-S.JPG,Albert Bierstadt, Rustic Mill ,#90ab9d,#37241c,#301c1d,#d9d090,#61452e,#9d8657,Brownish,#294288
355,https://en.most-famous-paintings.com/Art.nsf/O/8XYCDL/$File/John-Singer-Sargent-Boat-in-the-Waters-off-Capri-S.JPG,John Singer Sargent, Boat in the Waters off Capri ,#677b55,#ecd89e,#93815a,#c5a771,#1f191c,#69513a,Brownish,#88442a
356,https://en.most-famous-paintings.com/Art.nsf/O/8XY3YZ/$File/George-Stubbs-Lion-Attacking-a-Horse-S.JPG,George Stubbs, Lion Attacking a Horse ,#2a1f1b,#504638,#958b77,#23191b,#71766f,#736a59,Redish,
357,https://en.most-famous-paintings.com/Art.nsf/O/8XZ6RT/$File/Wassily-Kandinsky-All-Saints-day-I-S.JPG,Wassily Kandinsky, All Saints day I ,#655041,#837e91,#463141,#bf8c5f,#c4d0dc,#d9d1bc,Brownish,#49fbc4
358,https://en.most-famous-paintings.com/Art.nsf/O/5ZKGWW/$File/Vincent-Van-Gogh-Wheatfield-with-Crows-S.jpg,Vincent Van Gogh, Wheatfield with Crows ,#a99447,#598bbb,#092e5d,#695729,#99831c,#1d599d,Blueish,
360,https://en.most-famous-paintings.com/Art.nsf/O/7YKG2L/$File/Tiziano-Vecellio-Titian-Diana-and-Actaeon-S.JPG,Tiziano Vecellio (Titian), Diana and Actaeon ,#d2d1ad,#7c502b,#241b20,#3b271c,#ac8c58,#86818e,Brownish,#251998
361,https://en.most-famous-paintings.com/Art.nsf/O/8XZ372/$File/Tiziano-Vecellio-Titian-Portrait-of-Alfonso-d-Avalos-in-Armor-with-a-Page-S.JPG,Tiziano Vecellio (Titian)," Portrait of Alfonso d`Avalos , in Armor with a Page ",#242617,#67593a,#161e15,#39361e,#ac9973,#1a2014,Blackish,
362,https://en.most-famous-paintings.com/Art.nsf/O/5ZKFHC/$File/Salvador-Dali-Tuna-Fishing-1967-S.jpg,Salvador Dali," Tuna Fishing, 1967 ",#4a3a2b,#20384e,#ddd4b8,#a66645,#70849a,#c79a70,Brownish,#0af7ad
363,https://en.most-famous-paintings.com/Art.nsf/O/9HB8EJ/$File/Andy-Warhol-Marilyn-leo-castelli-gallery-new-york-S.jpg,Andy Warhol," Marilyn, leo castelli gallery, new york ",#aad9d5,#e7cc22,#e0a9b0,#352c1a,#c7a48e,#262025,Brownish,#a3350e
364,https://en.most-famous-paintings.com/Art.nsf/O/8EWG9C/$File/Francis-Bacon-Three-Studies-for-a-Portrait-of-John-Edwards-S.JPG,Francis Bacon, Three Studies for a Portrait of John Edwards ,#647d9a,#4e342f,#2d2a35,#7fb4e0,#b59386,#846a71,Brownish,#1d1f95
365,https://en.most-famous-paintings.com/Art.nsf/O/8XYB3L/$File/Jan-Matejko-Bathory-at-Pskov-S.JPG,Jan Matejko, Bathory at Pskov ,#967e6e,#b6c6d1,#434451,#4e3a2f,#cdc2b0,#aa869a,Brownish,#2bfac1
366,https://en.most-famous-paintings.com/Art.nsf/O/8DP3MJ/$File/Benjamin-West-The-Death-of-General-Wolfe-S.JPG,Benjamin West, The Death of General Wolfe ,#2b1f1b,#e6e4d0,#744a38,#2c1f22,#181b1c,#a49b86,Blackish,#cc5045
367,https://en.most-famous-paintings.com/Art.nsf/O/9GEHUF/$File/ClaudeMonet-poplars(1891)-S.JPG,Claude Monet, poplars ,#a6af9a,#af8b6a,#7f717a,#ceb59b,#6f634f,#8c93b3,Brownish,#5a941e
368,https://en.most-famous-paintings.com/Art.nsf/O/5ZKB73/$File/William-Adolphe-Bouguereau-The-wave-S.JPG,William Adolphe Bouguereau, The wave ,#a7a195,#7f93ab,#b2c3e8,#485a66,#5a4f48,#b3aab1,Blueish,#f82d83
369,https://en.most-famous-paintings.com/Art.nsf/O/7YUDGL/$File/Pieter-Bruegel-The-Elder-Christ-Carrying-the-Cross-S.JPG,Pieter Bruegel The Elder, Christ Carrying the Cross ,#ba9b73,#543b2a,#535f6d,#e6d9c0,#906949,#b2bac1,Brownish,#c44e3e
370,https://en.most-famous-paintings.com/Art.nsf/O/8XYCEL/$File/John-Singer-Sargent-A-Backwater-at-Calcot-Near-Reading-S.JPG,John Singer Sargent, A Backwater at Calcot Near Reading ,#b2925e,#331f14,#59371f,#e8c28b,#301a1d,#7e5628,Brownish,#ac5f55
371,https://en.most-famous-paintings.com/Art.nsf/O/8BWMPJ/$File/Alexandre-Cabanel-Fallen-Angel-S.jpg,Alexandre Cabanel, Fallen Angel ,#d4d7f4,#5d493e,#c19d83,#39363b,#211a15,#b7b6ca,Brownish,#93291f
372,https://en.most-famous-paintings.com/Art.nsf/O/8BWTHV/$File/John-William-Waterhouse-Tale-from-the-Decameron-S.JPG,John William Waterhouse, Tale from the Decameron ,#9c624b,#432918,#0d140a,#744048,#c6b69a,#424b37,Brownish,
373,https://en.most-famous-paintings.com/Art.nsf/O/8XXQV8/$File/Camille-Pissarro-Apple-Picking-at-Eragny-sur-Epte-S.JPG,Camille Pissarro, Apple Picking at Eragny-sur-Epte ,#8f944e,#4c4d1b,#c5ac32,#d1cb75,#8a721a,#22391d,Yellowish,
374,https://en.most-famous-paintings.com/Art.nsf/O/8BWSWP/$File/John-Singer-Sargent-El-Jaleo-S.jpg,John Singer Sargent, El Jaleo ,#ad976e,#4d3d27,#7d6946,#eed8b8,#140b0f,#19130c,Brownish,#ed1804
375,https://en.most-famous-paintings.com/Art.nsf/O/8XXRVK/$File/Claude-Monet-Irises-in-Monet-s-Garden-S.jpg,Claude Monet, Irises in Monet's Garden ,#475c38,#b093bd,#948e5f,#6f6896,#50354c,#533c24,Blueish,#f5865b
376,https://en.most-famous-paintings.com/Art.nsf/O/8EWCQN/$File/Berthe-Morisot-A-Corner-of-the-Rose-Garden-S.JPG,Berthe Morisot, A Corner of the Rose Garden ,#dacc94,#73773d,#939151,#baad68,#383717,#57592b,Yellowish,#9ec348
377,https://en.most-famous-paintings.com/Art.nsf/O/5ZKGPE/$File/Vincent-Van-Gogh-Roses-and-Beetle-S.JPG,Vincent Van Gogh, Roses and Beetle ,#90974f,#232515,#c7bf6b,#5c6537,#3c3e25,#201d20,Yellowish,
378,https://en.most-famous-paintings.com/Art.nsf/O/8XYBR9/$File/Jean-Baptiste-Simeon-Chardin-Basket-of-Peaches-S.JPG,Jean-Baptiste Simeon Chardin, Basket of Peaches ,#17151e,#7e5545,#e3c18c,#37282c,#503833,#bc7f56,Brownish,#db9077
379,https://en.most-famous-paintings.com/Art.nsf/O/8BWTJA/$File/John-William-Waterhouse-The-lady-of-shalott-study-S.JPG,John William Waterhouse, The lady of shalott study ,#4f312e,#2e2228,#e1a68d,#83473d,#b1715f,#4d3438,Brownish,
380,https://en.most-famous-paintings.com/Art.nsf/O/8XXRDN/$File/Claude-Monet-Red-Boats-Argenteuil-1875-oil-on-canvas--S.jpg,Claude Monet," Red Boats, Argenteuil ",#6e819d,#a8c6e7,#847159,#b4b6a1,#87a1c4,#51546d,Blueish,#cc2b18
381,https://en.most-famous-paintings.com/Art.nsf/O/8YE66U/$File/Pierre-Auguste-Renoir-Two-Sisters-also-known-as-On-the-Terrace--S.jpg,Pierre-Auguste Renoir, Two Sisters ,#6b7e7c,#b4ad95,#bdc8cd,#716249,#1d2b3d,#8c6b71,Yellowish,#f59e7f
382,https://en.most-famous-paintings.com/Art.nsf/O/8XXRVZ/$File/Claude-Monet-Pathway-in-Monet-s-Garden-at-Giverny-S.jpg,Claude Monet, Pathway in Monet's Garden at Giverny ,#81637d,#9f7a59,#573640,#71553e,#d2a97c,#483125,Brownish,#6db333
383,https://en.most-famous-paintings.com/Art.nsf/O/8XY9VC/$File/Ivan-Ivanovich-Shishkin-Morning-in-a-Pine-Forest-2--S.JPG,Ivan Ivanovich Shishkin, Morning in a Pine Forest ,#7e897a,#d7ddc1,#3b4541,#a6b19b,#1d2625,#5a665d,Blackish,
384,https://en.most-famous-paintings.com/Art.nsf/O/8BWTH9/$File/John-William-Waterhouse-Ophelia-1-S.JPG,John William Waterhouse, Ophelia 1 ,#574c39,#1f191d,#bbac89,#f5f0e0,#7c6d4f,#362d27,Brownish,#7c3550
385,https://en.most-famous-paintings.com/Art.nsf/O/8XZ6RB/$File/Wassily-Kandinsky-Arabs-I-Cemetery--S.JPG,Wassily Kandinsky, Arabs I ,#51402e,#443a49,#e4a942,#716f9c,#4e5c41,#9e884e,Brownish,#e74d87
386,https://en.most-famous-paintings.com/Art.nsf/O/9H5SVU/$File/Pierre-Auguste_Renoir-Luncheon_of_the_Boating_Party-S.JPG,Pierre-Auguste Renoir, Luncheon of the Boating Party ,#906957,#312025,#422c21,#a2979d,#c7b1a5,#151622,Brownish,#3f4bc1
387,https://en.most-famous-paintings.com/Art.nsf/O/8DNUVD/$File/Albert-Charles-Lebourg-Notre-Dame-de-Paris-and-the-Bridge-of-the-Archeveche-S.JPG,Albert-Charles Lebourg (Albert-Marie Lebourg), Notre-Dame de Paris and the Bridge of the Archeveche ,#9eaeb7,#78675b,#644b55,#aba084,#6f7680,#c6c6b4,Redish,
388,https://en.most-famous-paintings.com/Art.nsf/O/8XXE8D/$File/Pierre-Auguste-Renoir-Girl-with-a-Hoop-S.JPG,Pierre-Auguste Renoir, Girl with a Hoop ,#505031,#dcd0bd,#c4ac7f,#adabbb,#2a3736,#94895c,Brownish,#357c5f
389,https://en.most-famous-paintings.com/Art.nsf/O/8XYRNQ/$File/Pierre-Auguste-Renoir-The-luncheon-of-the-boating-party-2--S.JPG,Pierre-Auguste Renoir, The luncheon of the boating party ,#8b7a66,#65535e,#b7aa9e,#9e8f95,#664932,#2f1622,Brownish,#522e83
390,https://en.most-famous-paintings.com/Art.nsf/O/8EWRBV/$File/Sir-Lawrence-Alma-Tadema-A-Kiss-S.JPG,Lawrence Alma-Tadema, A Kiss ,#dadaba,#56562f,#b4c9b1,#958f6a,#c0b592,#efeccd,Yellowish,
392,https://en.most-famous-paintings.com/Art.nsf/O/8BX25B/$File/William-Merritt-Chase-A-Study-in-Curves-S.JPG,William Merritt Chase, A Study in Curves ,#5c0b0e,#68140f,#ecb99c,#310605,#b76851,#2e0407,Brownish,
393,https://en.most-famous-paintings.com/Art.nsf/O/8BWPAQ/$File/Edward-Hopper-Cape-Cod-Morning-S.JPG,Edward Hopper, Cape Cod Morning ,#625370,#9c763d,#d0c5de,#1a111b,#382819,#e1d3c9,Brownish,#fd3f82
394,https://en.most-famous-paintings.com/Art.nsf/O/8BWKWX/$File/Albert-Bierstadt-Among-the-Sierra-Nevada-Mountains-California-S.jpg,Albert Bierstadt," Among the Sierra Nevada Mountains, California ",#4f5768,#747169,#8e95a6,#c4c2b6,#191b22,#232217,Blackish,#7c3835
395,https://en.most-famous-paintings.com/Art.nsf/O/5ZKGB6/$File/Vincent-Van-Gogh-Crab-on-Its-Back-S.JPG,Vincent Van Gogh, Crab on Its Back ,#6da420,#41350e,#c3881f,#596d1e,#90b122,#835715,Greenish,
397,https://en.most-famous-paintings.com/Art.nsf/O/8BWS84/$File/Jean-Leon-Gerome-Public-Prayer-in-the-Mosque-of-Amr-Cairo-S.JPG,Jean Léon Gérôme," Public Prayer in the Mosque of Amr, Cairo ",#a57d48,#2d2016,#20161a,#5b4026,#816137,#d2a770,Brownish,#c25446
398,https://en.most-famous-paintings.com/Art.nsf/O/8CAC96/$File/Thomas-Cole-Expulsion.-Moon-and-Firelight-S.JPG,Thomas Cole, Expulsion. Moon and Firelight ,#39201b,#231317,#c7a780,#110b11,#5e392b,#9a653e,Brownish,#9d605a
399,https://en.most-famous-paintings.com/Art.nsf/O/8BWPEH/$File/Edwin-Lord-Weeks-An-Indian-Hunting-Party-S.JPG,Edwin Lord Weeks, An Indian Hunting Party ,#a34827,#c0b0bc,#dbb393,#f6dbbc,#8c839b,#b97f5d,Brownish,#44169b
401,https://en.most-famous-paintings.com/Art.nsf/O/5ZKG9W/$File/Vincent_Van_Gogh-Bowl_with_Peonies_and_Roses-S.jpg,Vincent Van Gogh, Bowl with Peonies and Roses ,#78693d,#431b23,#c4a368,#272f1f,#141118,#3d2b1d,Brownish,#6d934b
402,https://en.most-famous-paintings.com/Art.nsf/O/8XXRVN/$File/Claude-Monet-The-Japanese-Bridge-The-Water-Lily-Pond-Water-Irises--S.jpg,Claude Monet, The Japanese Bridge ,#a94e34,#4e3c28,#485558,#c09666,#7e6f41,#7e404b,Brownish,#6ca235
403,https://en.most-famous-paintings.com/Art.nsf/O/5ZKCLQ/$File/Gustav-Klimt-Water-Serpents-II-Bewegtes-Wasser-sfondo--S.JPG,Gustav Klimt, Water Serpents II ,#8f611e,#ad9c79,#3c353e,#3a3221,#907a50,#6c5c32,Brownish,#7bc224
404,https://en.most-famous-paintings.com/Art.nsf/O/8XYB4Z/$File/Jan-Matejko-Battle-of-Grunwald-detail-10--S.JPG,Jan Matejko, Battle of Grunwald ,#392a2e,#885e47,#4f362e,#efd8ac,#bc8c69,#28252e,Brownish,#db947c
405,https://en.most-famous-paintings.com/Art.nsf/O/5ZKCB4/$File/Edouard-Manet-Olympia-S.JPG,Edouard Manet, Olympia ,#111416,#c0b993,#252018,#e4e2cb,#898059,#cdd2d1,Yellowish,
406,https://en.most-famous-paintings.com/Art.nsf/O/8Y35AV/$File/Gustave-Courbet-Woman-with-a-Parrot-2--S.JPG,Gustave Courbet, Woman with a Parrot ,#3f281f,#210a13,#c9b082,#886841,#ebdbba,#31191d,Brownish,#7c3b35
407,https://en.most-famous-paintings.com/Art.nsf/O/5ZKGJM/$File/Vincent-Van-Gogh-Noon-Rest-from-Work-after-Millet-S.JPG,Vincent Van Gogh, Noon Rest from Work after Millet ,#836227,#445c48,#bc9a39,#7b8566,#416a79,#564521,Brownish,
408,https://en.most-famous-paintings.com/Art.nsf/O/8EWPQ7/$File/Pierre-Auguste-Renoir-Children-by-the-Sea-in-Guernsey-S.JPG,Pierre-Auguste Renoir, Children by the Sea in Guernsey ,#6d6c7b,#a28a5b,#4e3b25,#bfad8a,#856239,#2b354b,Brownish,#51a927
