,Image,Artist,Work,CP Hex1,CP Hex2,CP Hex3,CP Hex4,CP Hex5,CP Hex6,Image_Category,Unique_Color
419,https://en.most-famous-paintings.com/Art.nsf/O/8EWEAS/$File/Claude-Monet-Rouen-Cathedral-2--S.JPG,Claude Monet, Rouen Cathedral ,#85535b,#936557,#80473a,#645c6f,#b27668,#ae5747,Brownish,#53337e
420,https://en.most-famous-paintings.com/Art.nsf/O/8XXEML/$File/Claude-Monet-Grainstacks-in-the-Sunlight-Midday-S.JPG,Claude Monet," Grainstacks in the Sunlight, Midday ",#928158,#60474f,#d1ccae,#624337,#484a5b,#b7a678,Brownish,#4a46c0
421,https://en.most-famous-paintings.com/Art.nsf/O/8Y3VKT/$File/Annibale-Carracci-The-Choice-of-Heracles-3--S.JPG,Annibale Carracci, The Choice of Heracles ,#be8c46,#543b20,#7f5f35,#e1cc8f,#90957f,#282210,Brownish,#e18c69
422,https://en.most-famous-paintings.com/Art.nsf/O/8BWSNG/$File/John-Atkinson-Grimshaw-Liverpool-from-Wapping-S.jpg,John Atkinson Grimshaw, Liverpool from Wapping ,#a6bdd2,#585f68,#7d6f5c,#3c363e,#4a3523,#8793a3,Brownish,#7c3a35
423,https://en.most-famous-paintings.com/Art.nsf/O/9GEFNG/$File/Albert-Bierstadt-Staubbach-Falls-Near-Lauterbrunnen-Switzerland-S.jpg,Albert Bierstadt," Staubbach Falls, Near Lauterbrunnen, Switzerland ",#8acaf4,#0c131a,#506966,#273733,#8aa7b0,#cae1e6,Blueish,#dad51f
424,https://en.most-famous-paintings.com/Art.nsf/O/5ZKGC9/$File/Vincent-Van-Gogh-Farmhouse-in-Provence-S.jpg,Vincent Van Gogh, Farmhouse in Provence ,#68ac9e,#614929,#302f44,#d3d38d,#c6a42e,#9e8143,Brownish,#c94031
425,https://en.most-famous-paintings.com/Art.nsf/O/AE3N83/$File/Mel_Ramos-Manet_s_olympia-S.jpg,Mel Ramos, Manet's olympia ,#c4c8cc,#d9d4d6,#555e68,#d4d1cd,#4b3423,#bc9275,Brownish,
426,https://en.most-famous-paintings.com/Art.nsf/O/8BWTGA/$File/John-William-Waterhouse-Flora-and-the-Zephyrs-S.jpg,John William Waterhouse, Flora and the Zephyrs ,#8b7a63,#262116,#d9ccb7,#763c45,#544633,#181e1f,Brownish,#ec2b1c
427,https://en.most-famous-paintings.com/Art.nsf/O/8XXPNS/$File/Barnett_Newman-Black_Fire_I-S.JPG,Barnett Newman, Black Fire I ,#ebddb1,#070707,#0a0a0d,#6f6b5d,#e9e6eb,#e9e8e6,White-ish,
428,https://en.most-famous-paintings.com/Art.nsf/O/8XXTU8/$File/Edouard-Manet-Spring-Study-of-Jeanne-Demarsy--S.JPG,Edouard Manet, Spring ,#2b1d29,#615e4c,#54635e,#978a6d,#daae79,#706a7e,Brownish,#2a268b
429,https://en.most-famous-paintings.com/Art.nsf/O/8XZ6R3/$File/Wassily-Kandinsky-Interior-My-dining-room--S.JPG,Wassily Kandinsky, Interior ,#eadfcd,#4b6667,#2d2819,#945a6a,#e2dce5,#ac6749,Brownish,#e03729
430,https://en.most-famous-paintings.com/Art.nsf/O/8EWMUK/$File/Pablo-Picasso-At-the-_Lapin-Agile_-S.JPG,Pablo Picasso, At the ''Lapin Agile'' ,#653515,#130e12,#dd5a17,#241209,#847157,#e3b99b,Brownish,
431,https://en.most-famous-paintings.com/Art.nsf/O/8BWUHU/$File/Mark-Rothko-Marcus-Rothkowitz-White-Center-S.jpg,Mark Rothko (Marcus Rothkowitz), White Center ,#d15f98,#e8b905,#f4f1ea,#bc573a,#e8c5ab,#1b222a,Brownish,#d52918
432,https://en.most-famous-paintings.com/Art.nsf/O/7YRE8Z/$File/Jean-Francois-Millet-Man-With-A-Hoe-S.JPG,Jean-François Millet, Man With A Hoe ,#2b1203,#a8957a,#5d3b18,#876939,#0a0608,#2a1a0f,Brownish,
433,https://en.most-famous-paintings.com/Art.nsf/O/8XX886/$File/Berthe-Morisot-The-Cradle-S.JPG,Berthe Morisot, The Cradle ,#baac9d,#22232c,#aca4a7,#e1d6c4,#4a4139,#90919b,Brownish,#1a3997
434,https://en.most-famous-paintings.com/Art.nsf/O/8XXC95/$File/Claude-Monet-Fisherman-s-Cottage-at-Varengeville-S.jpg,Claude Monet, Fisherman's Cottage at Varengeville ,#7b7a4d,#afc4d5,#1a2b23,#5b8685,#454b2c,#b8a580,Brownish,#e34a3b
435,https://en.most-famous-paintings.com/Art.nsf/O/8BX2TH/$File/Winslow-Homer-The-Veteran-in-a-New-Field-S.JPG,Winslow Homer, The Veteran in a New Field ,#97501f,#6f8797,#3e1b11,#6a341a,#220e10,#9b9481,Brownish,
436,https://en.most-famous-paintings.com/Art.nsf/O/8XZR8U/$File/Hans-Memling-Scenes-from-the-Passion-of-Christ-left-side--S.jpg,Hans Memling, Scenes from the Passion of Christ ,#a3826f,#331e19,#3f272a,#6a4b40,#c2bec4,#e2cab6,Brownish,#c72e1c
437,https://en.most-famous-paintings.com/Art.nsf/O/8EWRCN/$File/Sir-Lawrence-Alma-Tadema-Ask-Me-No-More-S.JPG,Lawrence Alma-Tadema, Ask Me No More ,#dbd2c6,#a7b1be,#e6e6ec,#5686b9,#907c6d,#2c3345,Blueish,#e85e7c
438,https://en.most-famous-paintings.com/Art.nsf/O/9H5RB5/$File/EdouardManet-Boating_MetropolitanMuseumofArt_NewYork(1874)-S.JPG,Edouard Manet," Boating, Metropolitan Museum of Art, New York ",#6f8d93,#3d3122,#a89774,#6c674e,#617d78,#d7d1b4,Brownish,#169c75
439,https://en.most-famous-paintings.com/Art.nsf/O/8XY3DW/$File/Frans-Snyders-Grapes-in-a-basket-and-roses-in-a-vase-S.JPG,Frans Snyders, Grapes in a basket and roses in a vase ,#655245,#382428,#ccab8d,#93735c,#422a20,#514436,Brownish,
440,https://en.most-famous-paintings.com/Art.nsf/O/7Z5Q5K/$File/Gustav-Klimt-Music-I-S.JPG,Gustav Klimt, Music I ,#2d2b1c,#7a7246,#a99251,#4a513a,#675521,#a6882c,Brownish,
441,https://en.most-famous-paintings.com/Art.nsf/O/8BX2SG/$File/Winslow-Homer-The-Life-Line-S.JPG,Winslow Homer, The Life Line ,#b6af93,#2b3032,#545249,#2f241d,#817d6d,#373832,Blackish,#a66560
442,https://en.most-famous-paintings.com/Art.nsf/O/8XX5S3/$File/John-Singer-Sargent-Capri-also-known-as-A-Girl-of-Capri--S.JPG,John Singer Sargent, Capri ,#1f0f17,#76584a,#9a7f6b,#43322d,#4a3136,#e3d3ad,Brownish,#7c3545
443,https://en.most-famous-paintings.com/Art.nsf/O/8LHVYL/$File/George-Stubbs-A-Bay-Hunter-With-Two-Spaniels-S.JPG,George Stubbs, A Bay Hunter With Two Spaniels ,#7b634b,#cc9a78,#0f090d,#23180f,#e1c29b,#513a25,Brownish,#cd5342
444,https://en.most-famous-paintings.com/Art.nsf/O/8XZ7HK/$File/Winslow-Homer-The-Gulf-Stream-S.JPG,Winslow Homer, The Gulf Stream ,#90949b,#4c5862,#c7b8a5,#1f2027,#46322a,#907562,Brownish,#cd3727
445,https://en.most-famous-paintings.com/Art.nsf/O/9H5RC2/$File/EdouardManet-Theabsinthedrinker_nycarlsbergglyptotek_co(1859)-S.JPG,Edouard Manet," The absinthe drinker, ny carlsberg glyptotek, co ",#492c27,#f6b36b,#43282b,#8e5e3e,#623e32,#bc7c4b,Brownish,#7c3540
446,https://en.most-famous-paintings.com/Art.nsf/O/8LT59F/$File/Pieter-De-Hooch-Woman-Reading-a-Letter-S.JPG,Pieter De Hooch, Woman Reading a Letter ,#5b3c2d,#2c2019,#e0cebb,#291e1f,#bdbac6,#a47f64,Brownish,#b82d1a
447,https://en.most-famous-paintings.com/Art.nsf/O/8DHQB8/$File/Edouard-Manet-The-Absinthe-Drinker-S.JPG,Edouard Manet, The Absinthe Drinker ,#dcdd45,#90621b,#8e7b3a,#634a1e,#b4992d,#542913,Brownish,#a66b63
448,https://en.most-famous-paintings.com/Art.nsf/O/8DNVF4/$File/Alfred-Sisley-The-Seine-at-Point-du-Jour-S.JPG,Alfred Sisley, The Seine at Point du Jour ,#ced4ae,#675341,#b1b28e,#859983,#b1c6aa,#4c373d,Greenish,#c75348
449,https://en.most-famous-paintings.com/Art.nsf/O/8DP7QD/$File/John-Henry-Twachtman-Landscape-3-S.JPG,John Henry Twachtman, Landscape 3 ,#a1b3b4,#4e5d31,#e1e2dc,#d4dade,#8b986d,#5f7c6f,Greenish,#9c6516
450,https://en.most-famous-paintings.com/Art.nsf/O/8EWQDQ/$File/Pierre-Auguste-Renoir-The-Fisherman-S.JPG,Pierre-Auguste Renoir, The Fisherman ,#8b6d45,#cdc2a8,#2f2617,#a68d67,#634d2f,#191417,Brownish,
451,https://en.most-famous-paintings.com/Art.nsf/O/8BWKZE/$File/Albert-Bierstadt-Forest-Sunrise-S.JPG,Albert Bierstadt, Forest Sunrise ,#be9d5c,#1d1012,#efe1b1,#704929,#130c11,#331d15,Brownish,#a86962
452,https://en.most-famous-paintings.com/Art.nsf/O/8YDGRB/$File/Alfred-Sisley-Moret-sur-Loing-S.jpg,Alfred Sisley, Moret-sur-Loing ,#79715d,#c1d0da,#71666d,#445357,#cbc5bc,#86a1bd,Blueish,#ea796d
453,https://en.most-famous-paintings.com/Art.nsf/O/8XXRCX/$File/Claude-Monet-Wild-Poppies-near-Argenteuil-S.jpg,Claude Monet," Wild Poppies, near Argenteuil ",#a8996b,#c6e4e8,#42553b,#e7e5d7,#bb7541,#83824f,Brownish,#9c3816
454,https://en.most-famous-paintings.com/Art.nsf/O/8BWS5X/$File/Jean-Leon-Gerome-Harem-Women-Feeding-Pigeons-in-a-Courtyard-S.JPG,Jean Léon Gérôme, Harem Women Feeding Pigeons in a Courtyard ,#7d6a3f,#e6cd97,#281b20,#2a2113,#a18f66,#554427,Brownish,
455,https://en.most-famous-paintings.com/Art.nsf/O/8XYUZN/$File/Roy-Lichtenstein-Whaam--S.jpg,Roy Lichtenstein, Whaam! ,#d5d6e0,#25212b,#dfd587,#60331f,#af1422,#82808f,Brownish,#e0352c
456,https://en.most-famous-paintings.com/Art.nsf/O/8YE5E6/$File/Claude-Monet-Track-Coming-out-of-Saint-Lazare-Station-S.JPG,Claude Monet, Track Coming out of Saint-Lazare Station ,#856c61,#c3b7bf,#3e3d4a,#47382d,#ccbbb6,#716c82,Brownish,#15169d
458,https://en.most-famous-paintings.com/Art.nsf/O/8XZ6NG/$File/Wassily-Kandinsky-Glass-Painting-with-the-Sun-Small-Pleasures--S.JPG,Wassily Kandinsky, Glass Painting with the Sun ,#bbc8cf,#191924,#987f62,#2c2116,#656e81,#d4c4a4,Brownish,#d12f1d
459,https://en.most-famous-paintings.com/Art.nsf/O/8BX2FD/$File/Winslow-Homer-A-Wall-Nassau-S.jpg,Winslow Homer," A Wall, Nassau ",#e3d6c1,#b0c3d0,#2a4142,#b09d8f,#714d3d,#8f6e76,Brownish,#d23020
460,https://en.most-famous-paintings.com/Art.nsf/O/8EWE35/$File/Claude-Monet-Exterior-View-of-the-Saint-Lazare-Station-S.JPG,Claude Monet, Exterior View of the Saint-Lazare Station ,#323a3e,#7a6d64,#baaaa0,#968e94,#656670,#493e30,Brownish,#17259a
461,https://en.most-famous-paintings.com/Art.nsf/O/8XXETB/$File/Franz-Marc-Grazing-Horses-IV-also-known-as-The-Red-Horses--S.JPG,Franz Marc, Grazing Horses IV ,#4e481f,#9f8437,#6f6893,#9a3718,#422937,#e2d39c,Brownish,#b63b2c
462,https://en.most-famous-paintings.com/Art.nsf/O/8EWDXF/$File/Claude-Monet-Arrival-at-Saint-Lazare-Station-S.JPG,Claude Monet, Arrival at Saint-Lazare Station ,#625348,#8c889b,#413f49,#bdb4b0,#bbb3bb,#29211b,Redish,
463,https://en.most-famous-paintings.com/Art.nsf/O/8BWT5L/$File/John-Singer-Sargent-Street-in-Venice-S.jpg,John Singer Sargent, Street in Venice ,#d2c1a9,#110e1b,#6e5f57,#a49583,#42333d,#6f676d,Blackish,#cf1d97
464,https://en.most-famous-paintings.com/Art.nsf/O/8DNV66/$File/Alfred-Sisley-Foggy-Morning-Voisins-S.jpg,Alfred Sisley," Foggy Morning, Neighbours ",#5d7071,#8b9c9c,#9b9c86,#707765,#b2bfbe,#aeb7ab,White-ish,#a06611
465,https://en.most-famous-paintings.com/Art.nsf/O/5ZKBL5/$File/Andy-Warhol-Campbell-S-Soup-Can-tomato--S.jpg,Andy Warhol, Campbell'S Soup Can ,#dfd5cc,#d82d38,#3d2c21,#f1c5ca,#9f4b42,#8c2a31,Redish,
466,https://en.most-famous-paintings.com/Art.nsf/O/5ZKCU2/$File/Joan-Miro-Harlequin-s-Carnival-S.jpg,Joan Miro, Harlequin's Carnival ,#d4b086,#877398,#8e582c,#f3dbc0,#ba8955,#3d2610,Brownish,#c22c1b
467,https://en.most-famous-paintings.com/Art.nsf/O/5ZKGJ7/$File/Vincent-Van-Gogh-Memory-of-the-Garden-at-Etten-S.JPG,Vincent Van Gogh, Memory of the Garden at Etten ,#696d4a,#775534,#48482c,#cac27b,#c9742b,#99925c,Brownish,#86bd2e
468,https://en.most-famous-paintings.com/Art.nsf/O/8XX8TD/$File/Edvard-Munch-The-Day-After-S.JPG,Edvard Munch, The Day After ,#4e342e,#4f3c41,#c7a999,#bca8ad,#7f5646,#22262e,Brownish,#bf3122
469,https://en.most-famous-paintings.com/Art.nsf/O/5ZKEMM/$File/Salvador-Dali-Autumn-Cannibalism-S.JPG,Salvador Dali, Autumn Cannibalism ,#d0a838,#1e0c03,#e4c884,#0a0409,#5d340b,#9b6a12,Brownish,
470,https://en.most-famous-paintings.com/Art.nsf/O/9GZKVY/$File/BertheMorisot-AWomanatherToilette-S.JPG,Berthe Morisot, A Woman at her Toilette ,#bab2a3,#3c2519,#e1d1c3,#bbb7ba,#a08971,#755845,Brownish,
471,https://en.most-famous-paintings.com/Art.nsf/O/8XXRHA/$File/Claude-Monet-Sunrise-The-Sea-S.jpg,Claude Monet," Sunrise, The Sea ",#aba68d,#475e60,#8c9e9c,#7e877c,#5d5c4b,#657b84,Brownish,
472,https://en.most-famous-paintings.com/Art.nsf/O/ARJH7Q/$File/Georges-Pierre-Seurat-Bathers-at-Asnieres-S.jpg,Georges Pierre Seurat, Bathers at Asnières ,#89939d,#797764,#a4a795,#b1b7c0,#d7d3c4,#554951,White-ish,#e24a3a
473,https://en.most-famous-paintings.com/Art.nsf/O/8BWLK7/$File/Giuseppe-Arcimboldo-The-Librarian-S.JPG,Giuseppe Arcimboldo, The Librarian ,#2b2220,#2a2325,#b7aa97,#59463f,#917969,#494243,Redish,
474,https://en.most-famous-paintings.com/Art.nsf/O/5ZKDSH/$File/Paul-Gauguin-D_ou-venons-nous-Que-sommes-nous-Ou-allons-nous-Where-Do-We-come-fr...Are-We-Going-2--S.JPG,Paul Gauguin, D'où venons nous Que sommes-nous Où allons-nous ,#452b1b,#514261,#b89748,#7b7eb3,#76522b,#493037,Brownish,#7f3932
475,https://en.most-famous-paintings.com/Art.nsf/O/8BWMHL/$File/Albert-Edelfelt-The-Artist_s-Son-Erik-in-his-Pram-S.JPG,Albert Edelfelt, The Artist's Son Erik in his Pram ,#7d664b,#b6bdb6,#a8afb4,#452816,#322d35,#a39a89,Brownish,
477,https://en.most-famous-paintings.com/Art.nsf/O/5ZKEL9/$File/Rene-Magritte-Pleasure-S.JPG,Rene Magritte, Pleasure ,#350e05,#a58a6a,#2a0e12,#622c09,#ccb396,#705735,Brownish,#ec8e6f
479,https://en.most-famous-paintings.com/Art.nsf/O/5ZKCUS/$File/Joan-Miro-The-Birth-of-the-World-S.jpg,Joan Miro, The Birth of the World ,#a88653,#221e27,#473d2f,#ceb07d,#7c6643,#352b2f,Brownish,#eb8074
480,https://en.most-famous-paintings.com/Art.nsf/O/8BWL9X/$File/Albrecht-Altdorfer-The-Battle-of-Alexander-at-Issus-S.jpg,Albrecht Altdorfer, The Battle of Alexander at Issus ,#321f24,#d7b8a3,#7f5d4d,#194b58,#749eab,#352319,Brownish,#cf2c1a
481,https://en.most-famous-paintings.com/Art.nsf/O/9H5QGA/$File/Paul-Gauguin-Where-do-we-come-from-what-are-we-where-are-we-going-S.jpg,Paul Gauguin, Where do we come from what are we where are we going ,#c1a45b,#3b3224,#587891,#2a3e4c,#776344,#43383f,Brownish,#df2452
482,https://en.most-famous-paintings.com/Art.nsf/O/8XYQER/$File/Paul-Gauguin-Where-Do-We-Come-From-What-Are-We-Where-Are-We-Going--S.JPG,Paul Gauguin, Where Do We Come From. What Are We. Where Are We Going. ,#312228,#715a37,#3f4f4e,#baa263,#38291c,#687d89,Brownish,#a1524a
483,https://en.most-famous-paintings.com/Art.nsf/O/5ZKF5Q/$File/Salvador-Dali-Sleep-1937-S.jpg,Salvador Dali," Sleep, 1937 ",#242510,#cde5e7,#244355,#97772b,#eaece3,#639bc2,Blueish,#b27b19
484,https://en.most-famous-paintings.com/Art.nsf/O/5ZKELF/$File/Rene-Magritte-The-Blank-Check-S.JPG,Rene Magritte, The Blank Check ,#aa9040,#422f0f,#8c9366,#6e632e,#abc8b0,#d4bb7f,Brownish,
485,https://en.most-famous-paintings.com/Art.nsf/O/8XY3Y8/$File/George-Grosz-Cain-or-Hitler-in-Hell-S.jpg,George Grosz, Cain or Hitler in Hell ,#caa06c,#192327,#4e3a3f,#3f362d,#7c6353,#42484c,Brownish,
486,https://en.most-famous-paintings.com/Art.nsf/O/8XY3XB/$File/George-Grosz-The-Eclipse-of-the-Sun-S.jpg,George Grosz, The Eclipse of the Sun ,#ccbe8c,#302511,#978761,#954f1f,#555139,#476f57,Brownish,
487,https://en.most-famous-paintings.com/Art.nsf/O/8EWL3Z/$File/Wassily-Kandinsky-Gabriele-Munter-painting-in-Kallmunz-S.JPG,Wassily Kandinsky, Gabriele Münter painting in Kallmunz ,#2b1807,#9e8d60,#876223,#230b0f,#1f261f,#563b12,Brownish,
488,https://en.most-famous-paintings.com/Art.nsf/O/7Z9RTH/$File/Fernand-Leger-The-Great-Parade-S.JPG,Fernand Leger, The Great Parade ,#d3ccc5,#2b3447,#b08534,#402d1d,#d9d6da,#7b2129,Brownish,#23df7f
489,https://en.most-famous-paintings.com/Art.nsf/O/8LJ594/$File/Jacopo-Carucci-Pontormo-Visitation-S.JPG,Jacopo Carucci (Pontormo), Visitation ,#755e49,#dbcebb,#31292e,#857d83,#a69173,#412f25,Brownish,#c42f1c
490,https://en.most-famous-paintings.com/Art.nsf/O/8BWQ5H/$File/Frederic-Edwin-Church-Twilight-in-the-Wilderness-S.JPG,Frederic Edwin Church, Twilight in the Wilderness ,#322620,#171b1d,#d8c877,#262023,#2e4853,#794b32,Brownish,#7c3547
491,https://en.most-famous-paintings.com/Art.nsf/O/8XY3XX/$File/George-Grosz-The-City-S.JPG,George Grosz, The City ,#541f1a,#6d2831,#350e12,#ca8767,#2d0b08,#903e2f,Redish,
492,https://en.most-famous-paintings.com/Art.nsf/O/9H5Q6S/$File/EdgarDegas-MissLola_auCirqueFernando_NGL(117x78CM)(1879)-S.JPG,Edgar Degas," Miss Lola, au Cirque Fernando, NG L ",#795e36,#947e85,#a76016,#ac957f,#5e3511,#9d754b,Brownish,
493,https://en.most-famous-paintings.com/Art.nsf/O/8XY3X8/$File/George-Grosz-The-Pillars-of-Society-S.jpg,George Grosz, The Pillars of Society ,#0b140b,#78725e,#2e281b,#bdb6a4,#3c4547,#afb9b9,Blackish,#dc321f
494,https://en.most-famous-paintings.com/Art.nsf/O/8XY3XM/$File/George-Grosz-The-Pit-S.JPG,George Grosz, The Pit ,#cc8f53,#8d411f,#683139,#ebc280,#5d2410,#ac6537,Brownish,#c53e2d
495,https://en.most-famous-paintings.com/Art.nsf/O/8LHTSB/$File/Ernst-Ludwig-Kirchner-The-Judgement-of-Paris-S.JPG,Ernst Ludwig Kirchner, The Judgement of Paris ,#311e0f,#ecd194,#b59229,#34171b,#664c2b,#ac9165,Brownish,#cb4334
497,https://en.most-famous-paintings.com/Art.nsf/O/8XY3X9/$File/George-Grosz-The-Agitator-S.jpg,George Grosz, The Agitator ,#d0bda7,#684f3e,#405367,#9e8775,#7f4d55,#b6882f,Brownish,#df3521
498,https://en.most-famous-paintings.com/Art.nsf/O/8XZ3G6/$File/Tom-Wesselmann-Still-life-no.-20-S.JPG,Tom Wesselmann, Still life no. 20 ,#9c070d,#b68c76,#eff5f4,#931d12,#122135,#decfc0,Brownish,#1ed394
499,https://en.most-famous-paintings.com/Art.nsf/O/8EWSSZ/$File/Peder-Severin-Kroyer-Tarde-de-verano-en-Skagen-S.JPG,Peder Severin Kroyer, Tarde de verano en Skagen ,#6a4953,#999fb1,#ab9c94,#b8aeb3,#9eaacc,#d3beb2,Redish,
